"hg1"	"hg2"	"distance"	"hg1_Hgsubgroup"	"hg1_oneletter"	"hg2_Hgsubgroup"	"hg2_oneletter"	"hg1_MacroPhylo"	"hg2_MacroPhylo"	"ArrayType"	"matched_subgroup"	"matched_oneletter"	"matched_macro"	"matched_haplogroup"	"matched_level"	"Group"	"InLegend"
"L3f1b4c"	"L3"	8	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e2b3"	"L3"	6	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3f1b4c"	"L3"	8	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1b1a18"	"L1b1"	3	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3f1b1a"	"L3f1b1a"	0	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L3e2b"	"L3"	4	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e2b"	"L3"	4	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1b1a"	"L1b1"	1	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1c1"	"L2a1c"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c2a2"	"L1c2a"	1	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1+143+16189+(16192)"	"L2a1"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c3a"	"L1c3a"	0	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L1b1a"	"L1b1"	1	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e2b1a1"	"L3e2b1"	2	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2c2b1a"	"L3"	12	"L2"	"L"	"L3"	"L"	"L2"	"L3"	"HumanOmni1S-8v1_H"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"L1c2b1b"	"L1c2b1b"	0	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L3d1b2"	"L3d1b"	1	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2e1a"	"L3e2b1a1*"	15	"L2"	"L"	"L3"	"L"	"L2"	"L3"	"HumanOmni1S-8v1_H"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"L3e3b"	"L3e3'4'5"	3	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2c*3"	"L3"	9	"L2"	"L"	"L3"	"L"	"L2"	"L3"	"HumanOmni1S-8v1_H"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"L3e3b"	"L3e3'4'5"	3	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1c*2"	"L1c1'2'4'6"	3	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1l1b"	"L2a1"	5	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1c*3"	"L1c1c*3"	0	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L2c2"	"L3"	9	"L2"	"L"	"L3"	"L"	"L2"	"L3"	"HumanOmni1S-8v1_H"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"L1c1c"	"L1c1'2'4'6"	2	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3b1a6"	"L3b"	4	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1d"	"L1c1d"	0	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L2a1l"	"L2a1"	3	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1a1"	"L2a1a"	1	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e2b+152"	"L3"	5	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1l1b"	"L2a1"	5	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1i"	"L2a1"	4	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2c"	"L3"	8	"L2"	"L"	"L3"	"L"	"L2"	"L3"	"HumanOmni1S-8v1_H"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"L1b1a14"	"L1b1"	2	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1b1a14"	"L1b1"	2	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3f1b1"	"L3"	6	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1b1a10"	"L1b1"	2	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3d1'2'3'4'5'6*"	"L3f2a1*2"	10	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3b1a"	"L3b"	2	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1c2a"	"L2a1c2"	1	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2c3*2"	"L3"	10	"L2"	"L"	"L3"	"L"	"L2"	"L3"	"HumanOmni1S-8v1_H"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"L2a1f"	"L2a1"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1f"	"L2a1"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1l1b"	"L2a1"	5	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2c"	"L3"	8	"L2"	"L"	"L3"	"L"	"L2"	"L3"	"HumanOmni1S-8v1_H"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"L4b1a"	"L4b1a"	0	"L4"	"L"	"L4"	"L"	"L4"	"L4"	"HumanOmni1S-8v1_H"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L2a1a1"	"L2a1a"	1	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1i"	"L2a1"	4	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1c"	"L1c1'2'4'6"	2	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1b1a14"	"L1b1"	2	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2b1a4"	"L2b1"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2c3*2"	"L3"	10	"L2"	"L"	"L3"	"L"	"L2"	"L3"	"HumanOmni1S-8v1_H"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"L2c"	"L3"	8	"L2"	"L"	"L3"	"L"	"L2"	"L3"	"HumanOmni1S-8v1_H"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"L3e2a"	"L3f2a1*2"	10	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2c"	"L3"	8	"L2"	"L"	"L3"	"L"	"L2"	"L3"	"HumanOmni1S-8v1_H"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"L2a1+143+@16309"	"L2a1"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1+143+@16309"	"L2a1"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c2a2"	"L1c2a"	1	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e2b"	"L3"	4	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2b1a3"	"L2b1"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1f"	"L2a1"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L0a1a2"	"L0"	10	"L0"	"L"	"L0"	"L"	"L0"	"L0"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3d1c1"	"L3d1"	2	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e1"	"L3e1"	0	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L3b1a10"	"L3b"	3	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1a3"	"L2a1a"	1	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1a3"	"L2a1a"	1	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1l"	"L2a1"	3	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1a1"	"L2a1a"	1	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e4a1"	"L3e4"	2	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1c3a"	"L2a1c"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3h1b1a*4"	"L3h1b"	3	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3d1b1"	"L3d1b"	1	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1a"	"L2a1a"	0	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L3d1b3a*1"	"L3d1b"	3	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e2b"	"L3"	4	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L0a1a1"	"L0"	10	"L0"	"L"	"L0"	"L"	"L0"	"L0"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1f1"	"L2a1"	3	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1f1"	"L2a1"	3	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e2a"	"L3f2a1*2"	10	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1a1"	"L2a1a"	1	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1a1"	"L2a1a"	1	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3b1a5"	"L3b"	3	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a2b1a"	"L2a1'2'3'4"	6	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1a2a2"	"L1c1'2'4'6"	7	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L0a2a1*"	"L0"	9	"L0"	"L"	"L0"	"L"	"L0"	"L0"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1a1a1a"	"L1c1a1"	3	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1a1a1a"	"L1c1a1a2"	3	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1a2a1"	"L1c1'2'4'6"	7	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1a1a1b1"	"L1c1'2'4'6"	9	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1a1a1b"	"L1c1a1"	3	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L5a1c"	"L2'3'4'5'6"	4	"L5"	"L"	"L2"	"L"	"L5"	"L2"	"HumanOmni1S-8v1_H"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"L2a2b1a"	"L2a1'2'3'4"	6	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1a1a1a"	"L1c1'2'4'6"	8	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L0a2a1*"	"L0a1c1"	9	"L0"	"L"	"L0"	"L"	"L0"	"L0"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1a2b"	"L1c1a'b'd"	4	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L0a2b"	"L0a1c1"	7	"L0"	"L"	"L0"	"L"	"L0"	"L0"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a2b1a"	"L2a1'2'3'4"	6	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1a1a1b1"	"L1c1a1"	4	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c4b*2"	"L1c1'2'4'6"	4	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a4a"	"L2a1'2'3'4"	3	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c4b*2"	"L1c1'2'4'6"	4	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1a2b"	"L1c1a'b'd"	4	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c4b*2"	"L1c1'2'4'6"	4	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a4a"	"L2a1'2'3'4"	3	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1a1a1a"	"L1c1a1"	3	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3d1b*2"	"L3d1b"	1	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1b1a4a"	"L1b1"	4	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1b1a14"	"L1b1"	2	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1b1a17"	"L1b1"	3	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1c3b1*"	"L2a1c"	4	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3d1d*2"	"L3d1"	2	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e4a1"	"L3e4"	2	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1b1a"	"L1b1"	1	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3b1a*4"	"L3b"	3	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1b1a17"	"L1b1"	3	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1c3b1*"	"L2a1c"	4	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2c3a"	"L3f1b1a"	17	"L2"	"L"	"L3"	"L"	"L2"	"L3"	"HumanOmni1S-8v1_H"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"L2a1c1"	"L2a1c"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e4a1"	"L3e4"	2	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2c5"	"L3"	9	"L2"	"L"	"L3"	"L"	"L2"	"L3"	"HumanOmni1S-8v1_H"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"L2a1c5"	"L2a1c+16129"	1	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1b1a3"	"L1b1"	3	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3f1b4c"	"L3"	8	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3f1b1a"	"L3f1b1a"	0	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L2a1a2b"	"L2a1a"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e1"	"L3e1"	0	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L2a1f"	"L2a1"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e2a2"	"L3f2a1*2"	11	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3f1b4b"	"L3f1b4b"	0	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L1b1a18"	"L1b1"	3	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e1e"	"L3e1"	1	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1f2"	"L2a1"	3	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1c5"	"L2a1c+16129"	1	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c3a1b*2"	"L1c3a"	3	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1b1a10"	"L1b1"	2	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1a3c"	"L2a1a"	2	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1i1"	"L2a1"	5	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3e3b1"	"L3e3'4'5"	4	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c4b*2"	"L1c1'2'4'6"	4	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a2b2"	"L2a1'2'3'4"	5	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L0a2b"	"L0a1c1"	7	"L0"	"L"	"L0"	"L"	"L0"	"L0"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c1a2b"	"L1c1a'b'd"	4	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1c4b*2"	"L1c1'2'4'6"	4	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L0k1a1a"	"L0a1c1"	14	"L0"	"L"	"L0"	"L"	"L0"	"L0"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1b1a"	"L2a1"	4	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L0a2a2a"	"L0a1c1"	9	"L0"	"L"	"L0"	"L"	"L0"	"L0"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L0d1b2b2c1"	"L0d1"	6	"L0"	"L"	"L0"	"L"	"L0"	"L0"	"HumanOmni1S-8v1_H"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
