"hg1"	"hg2"	"distance"	"hg1_Hgsubgroup"	"hg1_oneletter"	"hg2_Hgsubgroup"	"hg2_oneletter"	"hg1_MacroPhylo"	"hg2_MacroPhylo"	"ArrayType"	"matched_subgroup"	"matched_oneletter"	"matched_macro"	"matched_haplogroup"	"matched_level"	"Group"	"InLegend"
"F1f"	"F1f"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M7b1a1"	"M7b1a"	1	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1a3"	"F1"	3	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B5a1"	"H2a2a1"	13	"B5"	"B"	"H2"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B4"	"H1cd"	9	"B4"	"B"	"H1"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M7b1a1+(16192)"	"M7b1a"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B5a1a"	"H6"	10	"B5"	"B"	"H6"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M7c1a"	"H2a2a1"	16	"M7"	"M"	"H2"	"H"	"M7"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D5a2b"	"D5"	4	"D5"	"D"	"D5"	"D"	"D"	"D"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R11b1"	"R11"	2	"R11"	"R"	"R11"	"R"	"R*"	"R*"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B5a1a"	"H2a2a1"	14	"B5"	"B"	"H2"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R11b1"	"R11"	2	"R11"	"R"	"R11"	"R"	"R*"	"R*"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1f"	"M7b1a"	3	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M71a"	"H2a2a1"	14	"M71"	"M"	"H2"	"H"	"M7"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"F1f"	"F1f"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M7b1a1b"	"M7b1a"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7c1c2"	"H2a2a1"	17	"M7"	"M"	"H2"	"H"	"M7"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B6a1"	"H2a2a1c"	14	"B6"	"B"	"H2"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"F3b+152"	"F"	3	"F3"	"F"	"F"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M9a1a1"	"M9a1"	2	"M9"	"M"	"M9"	"M"	"M9"	"M9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C7a"	"C1c*5"	5	"C7"	"C"	"C1"	"C"	"M8"	"M8"	"InfiniumOmniZhongHua-8v1-3_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"D4g2a1b"	"H2a2a1"	19	"D4"	"D"	"H2"	"H"	"D"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M7b1a1b"	"M7b1a"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4c2c"	"B4g1a"	7	"B4"	"B"	"B4"	"B"	"B"	"B"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1a3"	"M7b1a"	3	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1f"	"M7b1a"	3	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M61*"	"M61*"	0	"M61"	"M"	"M61"	"M"	"M*"	"M*"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D4j1b"	"H1ae2"	15	"D4"	"D"	"H1"	"H"	"D"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"F1e3"	"F1"	3	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4'5"	"H2a2a1"	10	"B4"	"B"	"H2"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M7b1a1a3"	"M7b1a"	3	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1a2a"	"F1"	4	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4h"	"H1cd"	11	"B4"	"B"	"H1"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M7b1a1+(16192)"	"M7b1a"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4b1a2a*"	"H1cd"	17	"B4"	"B"	"H1"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"F1a1"	"F1"	4	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F2d"	"F"	2	"F2"	"F"	"F"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B5a1"	"H2a2a1"	13	"B5"	"B"	"H2"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B4c"	"H1cd"	10	"B4"	"B"	"H1"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R9b1a1a"	"H2a2a1"	14	"R9"	"R"	"H2"	"H"	"R9"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"F1a1"	"F1"	4	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1a2a"	"F1"	4	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"N9a1"	"H2a2a1"	13	"N9"	"N"	"H2"	"H"	"N9"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M9a4a2"	"R22*"	11	"M9"	"M"	"R22"	"R"	"M9"	"R*"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M7c1a"	"H2a2a1"	16	"M7"	"M"	"H2"	"H"	"M7"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B4b1a2a"	"H1cd"	16	"B4"	"B"	"H1"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M24a"	"H2a1"	12	"M24"	"M"	"H2"	"H"	"M*"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R9b2"	"H2a2a1"	11	"R9"	"R"	"H2"	"H"	"R9"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M51a1b"	"H94"	12	"M51"	"M"	"H94"	"H"	"M*"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B5a1a"	"H2a2a1"	14	"B5"	"B"	"H2"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M17c1a1a"	"H81"	13	"M17"	"M"	"H81"	"H"	"M*"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R23"	"H2a2a1"	9	"R23"	"R"	"H2"	"H"	"R*"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D4i"	"H2a2a1"	15	"D4"	"D"	"H2"	"H"	"D"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M72a"	"H2a2a1"	13	"M72"	"M"	"H2"	"H"	"M7"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"F1d"	"F1"	2	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"N9a2a"	"H2a2a1"	14	"N9"	"N"	"H2"	"H"	"N9"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D4b2b1"	"D4b2"	2	"D4"	"D"	"D4"	"D"	"D"	"D"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7a1a7"	"H1ae3"	15	"M7"	"M"	"H1"	"H"	"M7"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"F1b1a1a"	"F1"	6	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4a4"	"D4a"	2	"D4"	"D"	"D4"	"D"	"D"	"D"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4c1b1"	"H2a2a1"	18	"D4"	"D"	"H2"	"H"	"D"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D4g1a"	"H2a2a1"	17	"D4"	"D"	"H2"	"H"	"D"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"F2c1"	"F"	3	"F2"	"F"	"F"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M7b1a1a1"	"M7b1a"	3	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1b1a1a1"	"F1"	7	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"N9a2a1"	"H2a2a1"	15	"N9"	"N"	"H2"	"H"	"N9"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D4k"	"H2a2a1"	16	"D4"	"D"	"H2"	"H"	"D"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"N9b"	"N9b"	0	"N9"	"N"	"N9"	"N"	"N9"	"N9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D5a1a1"	"D5"	5	"D5"	"D"	"D5"	"D"	"D"	"D"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4i"	"H2a2a1"	15	"D4"	"D"	"H2"	"H"	"D"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"Z2"	"M8"	4	"Z2"	"Z"	"M8"	"M"	"M8"	"M8"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	1	0	"4. MacroPhylo"	"Other"	FALSE
"F1a1b"	"F1"	5	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B5b2a1"	"H2a2a1"	15	"B5"	"B"	"H2"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"N9a2a1"	"H2a2a1"	15	"N9"	"N"	"H2"	"H"	"N9"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M7a1a4a"	"H1ae3"	16	"M7"	"M"	"H1"	"H"	"M7"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D4m1"	"H2a2a1"	16	"D4"	"D"	"H2"	"H"	"D"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D4g1"	"H2a2a1"	16	"D4"	"D"	"H2"	"H"	"D"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M7c1b"	"H2a2a1"	16	"M7"	"M"	"H2"	"H"	"M7"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M7b1a1c"	"M7b1a"	3	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1b"	"M7b1a"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4b2b"	"D4b2"	1	"D4"	"D"	"D4"	"D"	"D"	"D"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1b"	"M7b1a"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1f"	"M7b1a"	3	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4g2b1"	"H2a2a1"	18	"D4"	"D"	"H2"	"H"	"D"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A6a"	"H2a2a1"	14	"A6"	"A"	"H2"	"H"	"A"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R11a"	"R11"	1	"R11"	"R"	"R11"	"R"	"R*"	"R*"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"G2a1d1a"	"G"	8	"G2"	"G"	"G"	"G"	"G"	"G"	"InfiniumOmniZhongHua-8v1-3_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"N9a4a"	"H2a2a1"	14	"N9"	"N"	"H2"	"H"	"N9"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D4a3b2*"	"D4a"	4	"D4"	"D"	"D4"	"D"	"D"	"D"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F4a2"	"F"	3	"F4"	"F"	"F"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"R9c1b1"	"R9c1b1"	0	"R9"	"R"	"R9"	"R"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D4"	"H2a2a1"	14	"D4"	"D"	"H2"	"H"	"D"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B4b1c2"	"H1cd"	15	"B4"	"B"	"H1"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B4a5*"	"H1cd"	13	"B4"	"B"	"H1"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D4a1e"	"D4a"	2	"D4"	"D"	"D4"	"D"	"D"	"D"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1+(16192)"	"M7b1a"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4a1e"	"H1cd"	14	"B4"	"B"	"H1"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B5a1c*"	"H6"	11	"B5"	"B"	"H6"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"B5a1c*"	"H2a2a1"	15	"B5"	"B"	"H2"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D4b1b1a1"	"H5k"	19	"D4"	"D"	"H5"	"H"	"D"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"Z3a1"	"M8"	6	"Z3"	"Z"	"M8"	"M"	"M8"	"M8"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	1	0	"4. MacroPhylo"	"Other"	FALSE
"D5a2a2"	"D5"	6	"D5"	"D"	"D5"	"D"	"D"	"D"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C5a1"	"M8"	5	"C5"	"C"	"M8"	"M"	"M8"	"M8"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	1	0	"4. MacroPhylo"	"Other"	FALSE
"G1b1*"	"G"	4	"G1"	"G"	"G"	"G"	"G"	"G"	"InfiniumOmniZhongHua-8v1-3_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"C4b"	"M8"	5	"C4"	"C"	"M8"	"M"	"M8"	"M8"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	1	0	"4. MacroPhylo"	"Other"	FALSE
"C5a1"	"M8"	5	"C5"	"C"	"M8"	"M"	"M8"	"M8"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	1	0	"4. MacroPhylo"	"Other"	FALSE
"D5a2a2"	"D5"	6	"D5"	"D"	"D5"	"D"	"D"	"D"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C4b"	"M8"	5	"C4"	"C"	"M8"	"M"	"M8"	"M8"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	1	0	"4. MacroPhylo"	"Other"	FALSE
"D4m2a"	"H2a2a1"	17	"D4"	"D"	"H2"	"H"	"D"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"J2a2b3"	"J2"	4	"J2"	"J"	"J2"	"J"	"JT"	"JT"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H49"	"H49"	0	"H49"	"H"	"H49"	"H"	"HV"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C4a1a3"	"M8"	9	"C4"	"C"	"M8"	"M"	"M8"	"M8"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	1	0	"4. MacroPhylo"	"Other"	FALSE
"Z1a3"	"M8"	6	"Z1"	"Z"	"M8"	"M"	"M8"	"M8"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	1	0	"4. MacroPhylo"	"Other"	FALSE
"D5b1d"	"D5"	4	"D5"	"D"	"D5"	"D"	"D"	"D"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C5a2a"	"M8"	6	"C5"	"C"	"M8"	"M"	"M8"	"M8"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	1	0	"4. MacroPhylo"	"Other"	FALSE
"C4a2a1"	"C4a2a"	1	"C4"	"C"	"C4"	"C"	"M8"	"M8"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D5a2a2"	"D5"	6	"D5"	"D"	"D5"	"D"	"D"	"D"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4b1a3a"	"B4b1a3a"	0	"B4"	"B"	"B4"	"B"	"B"	"B"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C4b1"	"M8"	6	"C4"	"C"	"M8"	"M"	"M8"	"M8"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	1	0	"4. MacroPhylo"	"Other"	FALSE
"T2g1a"	"JT"	5	"T2"	"T"	"JT"	"JT"	"JT"	"JT"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	1	0	"4. MacroPhylo"	"Other"	FALSE
"D4i2*"	"D4i2"	1	"D4"	"D"	"D4"	"D"	"D"	"D"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D4o2a"	"H2a2a1"	18	"D4"	"D"	"H2"	"H"	"D"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D4j5a"	"H1ae2"	15	"D4"	"D"	"H1"	"H"	"D"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"F2c1"	"F"	3	"F2"	"F"	"F"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"R+16189"	"H1cd"	7	"R"	"R"	"H1"	"H"	"R*"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M7c1c3"	"H2a2a1"	17	"M7"	"M"	"H2"	"H"	"M7"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"F1a1d"	"F1"	5	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F1a3"	"F1"	3	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B5a1c*"	"H2a2a1"	15	"B5"	"B"	"H2"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D5b4"	"D5b1d"	3	"D5"	"D"	"D5"	"D"	"D"	"D"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C7a"	"C1c*5"	5	"C7"	"C"	"C1"	"C"	"M8"	"M8"	"InfiniumOmniZhongHua-8v1-3_A1"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M7b1a1a3"	"M7b1a"	3	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"Y1a"	"H2a2a1"	13	"Y1"	"Y"	"H2"	"H"	"N9"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"A5b*"	"A5"	2	"A5"	"A"	"A5"	"A"	"A"	"A"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R+16189"	"H2a2a1"	9	"R"	"R"	"H2"	"H"	"R*"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"F1a1"	"F1"	4	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R11a*"	"R11"	2	"R11"	"R"	"R11"	"R"	"R*"	"R*"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"B4a2a*2"	"H2a2a1"	16	"B4"	"B"	"H2"	"H"	"B"	"HV"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"D4b2b2b"	"D4b2"	3	"D4"	"D"	"D4"	"D"	"D"	"D"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M7b1a1+(16192)"	"M7b1a"	2	"M7"	"M"	"M7"	"M"	"M7"	"M7"	"InfiniumOmniZhongHua-8v1-3_A1"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"C4a1a+195"	"M8"	8	"C4"	"C"	"M8"	"M"	"M8"	"M8"	"InfiniumOmniZhongHua-8v1-3_A1"	0	0	1	0	"4. MacroPhylo"	"Other"	FALSE
