"hg1"	"hg2"	"distance"	"hg1_Hgsubgroup"	"hg1_oneletter"	"hg2_Hgsubgroup"	"hg2_oneletter"	"hg1_MacroPhylo"	"hg2_MacroPhylo"	"ArrayType"	"matched_subgroup"	"matched_oneletter"	"matched_macro"	"matched_haplogroup"	"matched_level"	"Group"	"InLegend"
"H2b"	"H2a2"	4	"H2"	"H"	"H2"	"H"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M2a1"	"M"	4	"M2"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"N5"	"R0b"	6	"N5"	"N"	"R0"	"R"	"N*"	"R0"	"HumanExome-12v1_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"U7a3b"	"U7"	3	"U7"	"U"	"U7"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M35b+16304"	"Z3a"	10	"M35"	"M"	"Z3"	"Z"	"M*"	"M8"	"HumanExome-12v1_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M18"	"M18"	0	"M18"	"M"	"M18"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R30*"	"R0a2*"	9	"R30"	"R"	"R0"	"R"	"R*"	"R0"	"HumanExome-12v1_A"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"M35a1"	"M*1"	5	"M35"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M65b"	"M65b"	0	"M65"	"M"	"M65"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M35b1"	"Z3a"	11	"M35"	"M"	"Z3"	"Z"	"M*"	"M8"	"HumanExome-12v1_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M36"	"M36"	0	"M36"	"M"	"M36"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M*1"	"M21a"	3	"M"	"M"	"M21"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M18a"	"M18"	1	"M18"	"M"	"M18"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M30*1"	"M30*1"	0	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"T1a1"	"T2g"	7	"T1"	"T"	"T2"	"T"	"JT"	"JT"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M5b2b*"	"M66"	8	"M5"	"M"	"M66"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U1a1c1d"	"U1a"	4	"U1"	"U"	"U1"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U2c1a"	"U2'3'4'7'8'9"	6	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M30c"	"M30"	1	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U2b"	"U2b2"	1	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M30"	"M30"	0	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U9a1"	"U9a1"	0	"U9"	"U"	"U9"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M36"	"M36"	0	"M36"	"M"	"M36"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M36"	"M36"	0	"M36"	"M"	"M36"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"D4e1a2"	"D4e1a"	1	"D4"	"D"	"D4"	"D"	"D"	"D"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M33a2a"	"M3a2a"	9	"M33"	"M"	"M3"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U7a3a"	"U7"	3	"U7"	"U"	"U7"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M12a1b*"	"M12a1b*"	0	"M12"	"M"	"M12"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M3c1a"	"M12a2*"	10	"M3"	"M"	"M12"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M30+16234"	"M30"	1	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M30d1"	"M30"	2	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M18a"	"M6a2"	7	"M18"	"M"	"M6"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U2b1"	"U2b1"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M49c"	"M18"	5	"M49"	"M"	"M18"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M3d1a"	"M"	4	"M3"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M3d1a"	"M"	4	"M3"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M5a2a1a2"	"M5a'd"	6	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M34a"	"M34"	1	"M34"	"M"	"M34"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M3a1"	"M"	3	"M3"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"W3a1b"	"W3"	3	"W3"	"W"	"W3"	"W"	"N2"	"N2"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U2b2"	"U2b2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U5a1g1"	"U5a1"	3	"U5"	"U"	"U5"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U5a1g1"	"U5a1"	3	"U5"	"U"	"U5"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M3d"	"M"	2	"M3"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"F1c1a2"	"F1a'c'f"	4	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M3c2"	"M"	3	"M3"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M33b1"	"M12a2*"	9	"M33"	"M"	"M12"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M2b2"	"M2b"	1	"M2"	"M"	"M2"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M64"	"M45a"	3	"M64"	"M"	"M45"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M64"	"M45a"	3	"M64"	"M"	"M45"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M65a+@16311"	"M65a1"	2	"M65"	"M"	"M65"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M65b"	"M65b"	0	"M65"	"M"	"M65"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M40a1a"	"M"	4	"M40"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"D4"	"D4"	0	"D4"	"D"	"D4"	"D"	"D"	"D"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M3a1+204"	"M"	4	"M3"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M3a1+204"	"M"	4	"M3"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M35a"	"M*1"	4	"M35"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M3a1+204"	"M"	4	"M3"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M30b"	"M30"	1	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R6b"	"R0"	3	"R6"	"R"	"R0"	"R"	"R*"	"R0"	"HumanExome-12v1_A"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"N8*"	"N8"	1	"N8"	"N"	"N8"	"N"	"N*"	"N*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M30c"	"M30"	1	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M50"	"M3a2a"	5	"M50"	"M"	"M3"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M6a1a"	"M6a1"	1	"M6"	"M"	"M6"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U2b2"	"U2b2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M33a2'3"	"M7c2"	7	"M33"	"M"	"M7"	"M"	"M*"	"M7"	"HumanExome-12v1_A"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"M6b"	"M"	2	"M6"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M39'70"	"M"	1	"M39"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M*1"	"M*1"	0	"M"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M2a1a"	"M"	5	"M2"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U2b2"	"U2b2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U2b2"	"U2b2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M35"	"M"	1	"M35"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M6a1b"	"M6a1"	1	"M6"	"M"	"M6"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U2b2"	"U2b2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"HV14a"	"HV12b"	5	"HV14"	"HV"	"HV12"	"HV"	"HV"	"HV"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"R7a1b"	"R7a"	2	"R7"	"R"	"R7"	"R"	"R*"	"R*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M65a+@16311"	"M65a1"	2	"M65"	"M"	"M65"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M66b"	"M66"	1	"M66"	"M"	"M66"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"N1a2"	"N1a"	2	"N1"	"N"	"N1"	"N"	"N1"	"N1"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"W6"	"W6"	0	"W6"	"W"	"W6"	"W"	"N2"	"N2"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M3c2"	"M"	3	"M3"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"R2d"	"R0"	5	"R2"	"R"	"R0"	"R"	"R*"	"R0"	"HumanExome-12v1_A"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"M5a2a4"	"M5a'd"	4	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H2b"	"H2a2"	4	"H2"	"H"	"H2"	"H"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U7a"	"U7"	1	"U7"	"U"	"U7"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M5a2a4"	"M5a'd"	4	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H+152"	"H"	1	"H"	"H"	"H"	"H"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"D5a2b"	"D5a2"	1	"D5"	"D"	"D5"	"D"	"D"	"D"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"J1b3b1"	"J1b3"	2	"J1"	"J"	"J1"	"J"	"JT"	"JT"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H13a2a"	"H13a1a1a*"	7	"H13"	"H"	"H13"	"H"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"T1a1m1"	"T1a1m1"	0	"T1"	"T"	"T1"	"T"	"JT"	"JT"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"T1a1m1"	"T1a1m1"	0	"T1"	"T"	"T1"	"T"	"JT"	"JT"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"H4"	"H"	1	"H4"	"H"	"H"	"H"	"HV"	"HV"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U7a2"	"U7"	2	"U7"	"U"	"U7"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H+152"	"H1q2"	4	"H"	"H"	"H1"	"H"	"HV"	"HV"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"T2"	"T"	1	"T2"	"T"	"T"	"T"	"JT"	"JT"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M3a1b"	"M64"	7	"M3"	"M"	"M64"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M5a2a4"	"M5a'd"	4	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H6a1a"	"H6a1a"	0	"H6"	"H"	"H6"	"H"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M3a1b"	"M64"	7	"M3"	"M"	"M64"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U2a2"	"U2a2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"H13a2a"	"H13a1a1a*"	7	"H13"	"H"	"H13"	"H"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U4a1"	"U4a1"	0	"U4"	"U"	"U4"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R2d"	"R0"	5	"R2"	"R"	"R0"	"R"	"R*"	"R0"	"HumanExome-12v1_A"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"N1a1b1"	"N1a1b1"	0	"N1"	"N"	"N1"	"N"	"N1"	"N1"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U2b2"	"U2b2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"M65a2"	"M63"	6	"M65"	"M"	"M63"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"N1a2"	"N1a"	2	"N1"	"N"	"N1"	"N"	"N1"	"N1"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M65b"	"M65b"	0	"M65"	"M"	"M65"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"R2d"	"R0"	5	"R2"	"R"	"R0"	"R"	"R*"	"R0"	"HumanExome-12v1_A"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"U2b2"	"U2b2"	0	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"J2a2"	"J2"	2	"J2"	"J"	"J2"	"J"	"JT"	"JT"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"HV5"	"HV5"	0	"HV5"	"HV"	"HV5"	"HV"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"HV2a1*2"	"HV"	5	"HV2"	"HV"	"HV"	"HV"	"HV"	"HV"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H13a2a"	"H13a1a1a*"	7	"H13"	"H"	"H13"	"H"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M5a2a"	"M5a'd"	3	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M3a2"	"M19"	5	"M3"	"M"	"M19"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"R2d"	"R0"	5	"R2"	"R"	"R0"	"R"	"R*"	"R0"	"HumanExome-12v1_A"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"M3a2"	"M19"	5	"M3"	"M"	"M19"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M5a2a1a2"	"M5a'd"	6	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U4a2g"	"U4"	3	"U4"	"U"	"U4"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U5a1a1+152"	"U5a1a1"	1	"U5"	"U"	"U5"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U4b1a1a1"	"U4"	6	"U4"	"U"	"U4"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"Z3"	"Z7"	2	"Z3"	"Z"	"Z7"	"Z"	"M8"	"M8"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"M4a"	"G2a1b"	11	"M4"	"M"	"G2"	"G"	"M*"	"G"	"HumanExome-12v1_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"M9a1a1c1b1a"	"M9a'b"	9	"M9"	"M"	"M9"	"M"	"M9"	"M9"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"F2f"	"F2"	1	"F2"	"F"	"F2"	"F"	"R9"	"R9"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M3a1b"	"M33c"	8	"M3"	"M"	"M33"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H7b"	"H"	2	"H7"	"H"	"H"	"H"	"HV"	"HV"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"B4c1b2c"	"B4c1b2c"	0	"B4"	"B"	"B4"	"B"	"B"	"B"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"C4a1a+195"	"C4"	5	"C4"	"C"	"C4"	"C"	"M8"	"M8"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M4a"	"G2a1b"	11	"M4"	"M"	"G2"	"G"	"M*"	"G"	"HumanExome-12v1_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"HV+16311"	"HV"	1	"HV"	"HV"	"HV"	"HV"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"Z3"	"M"	5	"Z3"	"Z"	"M"	"M"	"M8"	"M*"	"HumanExome-12v1_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"F1g"	"F1g"	0	"F1"	"F"	"F1"	"F"	"R9"	"R9"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"G2a2"	"G2a2"	0	"G2"	"G"	"G2"	"G"	"G"	"G"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U1a1a"	"U1a"	2	"U1"	"U"	"U1"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"U7a2a"	"U7"	3	"U7"	"U"	"U7"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L1b1a3a"	"L1b1"	4	"L1"	"L"	"L1"	"L"	"L1"	"L1"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H"	"H"	0	"H"	"H"	"H"	"H"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"HV5"	"HV5"	0	"HV5"	"HV"	"HV5"	"HV"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L2a1f3"	"L2a"	5	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M5a2a4"	"M5a'd"	4	"M5"	"M"	"M5"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M3a1b"	"M"	5	"M3"	"M"	"M"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"H+152"	"H"	1	"H"	"H"	"H"	"H"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L3d1a1a"	"L3d1a1a"	0	"L3"	"L"	"L3"	"L"	"L3"	"L3"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"L2a1g"	"L2a"	4	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"R2d"	"R0a2*"	11	"R2"	"R"	"R0"	"R"	"R*"	"R0"	"HumanExome-12v1_A"	0	1	0	0	"3. One-letter"	"Other"	FALSE
"X2p"	"X2"	1	"X2"	"X"	"X2"	"X"	"X"	"X"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H14b2"	"H14b"	1	"H14"	"H"	"H14"	"H"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M30d1"	"M30"	2	"M30"	"M"	"M30"	"M"	"M*"	"M*"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L0a1b1a"	"L0a"	6	"L0"	"L"	"L0"	"L"	"L0"	"L0"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"L2a1+143"	"L2a"	3	"L2"	"L"	"L2"	"L"	"L2"	"L2"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"HV5b"	"HV5b"	0	"HV5"	"HV"	"HV5"	"HV"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	1	"1. Haplogroup"	"Other"	FALSE
"U9b1"	"U4'9"	3	"U9"	"U"	"U4"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	0	1	1	0	"3. One-letter"	"Other"	FALSE
"U2e1h"	"U2e1'2'3"	2	"U2"	"U"	"U2"	"U"	"UK"	"UK"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"M4a"	"G2a1b"	11	"M4"	"M"	"G2"	"G"	"M*"	"G"	"HumanExome-12v1_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"R2"	"A12a"	9	"R2"	"R"	"A12"	"A"	"R*"	"A"	"HumanExome-12v1_A"	0	0	0	0	"5. Mismatch"	"Other"	FALSE
"H1ca"	"H1"	1	"H1"	"H"	"H1"	"H"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"W3b"	"W3"	1	"W3"	"W"	"W3"	"W"	"N2"	"N2"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
"H2a"	"H2a2"	1	"H2"	"H"	"H2"	"H"	"HV"	"HV"	"HumanExome-12v1_A"	1	1	1	0	"2. Subgroup"	"Other"	FALSE
